Store,Date,Type,Week,Scaled_Week,Weekly Sales (Million),Holiday,Super Bowl,Labor Day,Thanksgiving,Before Christmas,Christmas,Time Period,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Log of Weekly Sales (Million)
14,2012-08-10,A,32,0.6153846153846154,1.6485700300000001,,0,0,0,0,0,132,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,0.49990826367072755
14,2012-08-17,A,33,0.6346153846153846,1.6604333,,0,0,0,0,0,133,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,0.507078592403975
14,2012-08-24,A,34,0.6538461538461539,1.62184133,,0,0,0,0,0,134,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,0.48356212723369757
14,2012-08-31,A,35,0.6730769230769231,1.61334219,,0,0,0,0,0,135,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,0.478307921714784
14,2012-09-07,A,36,0.6923076923076923,1.9045123400000001,Labor Day,0,1,0,0,0,136,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,0.6442259863064469
14,2012-09-14,A,37,0.7115384615384616,1.55479422,,0,0,0,0,0,137,67.87,3.948,11320.02,,28.2,855.45,1743.58,191.69985,8.684,0.4413432024690828
14,2012-09-21,A,38,0.7307692307692307,1.56535246,,0,0,0,0,0,138,65.32,4.038,21474.27,98.28,29.88,1924.92,15282.51,191.8567038,8.684,0.4481110126927457
14,2012-09-28,A,39,0.75,1.5225122,,0,0,0,0,0,139,64.88,3.997,3816.64,38.19,8.16,2545.14,3536.04,192.0135577,8.684,0.42036173370609903
14,2012-10-05,A,40,0.7692307692307693,1.68759216,,0,0,0,0,0,140,64.89,3.985,9219.05,,12.04,3592.0,3300.66,192.1704115,8.667,0.5233027556066273
14,2012-10-12,A,41,0.7884615384615384,1.63958561,,0,0,0,0,0,141,54.47,4.0,3214.56,,20.28,822.73,7207.7,192.3272654,8.667,0.4944435330786702
14,2012-10-19,A,42,0.8076923076923077,1.59027472,,0,0,0,0,0,142,56.47,3.969,4192.74,,17.46,1076.25,3839.99,192.3308542,8.667,0.46390678118163065
14,2012-10-26,A,43,0.8269230769230769,1.7043576200000001,,0,0,0,0,0,143,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,0.533188277279328
15,2010-02-05,B,5,0.09615384615384616,0.65212244,,0,0,0,0,0,1,19.83,2.954,,,,,,131.5279032,8.35,-0.42752294327504103
15,2010-02-12,B,6,0.11538461538461539,0.6824471,Super Bowl,1,0,0,0,0,2,22.0,2.94,,,,,,131.5866129,8.35,-0.38207026408452144
15,2010-02-19,B,7,0.1346153846153846,0.66083875,,0,0,0,0,0,3,27.54,2.909,,,,,,131.637,8.35,-0.4142454174535251
15,2010-02-26,B,8,0.15384615384615385,0.5648832,,0,0,0,0,0,4,29.87,2.91,,,,,,131.686,8.35,-0.5711362948701082
15,2010-03-05,B,9,0.17307692307692307,0.60532543,,0,0,0,0,0,5,31.79,2.919,,,,,,131.735,8.35,-0.5019890647416414
15,2010-03-12,B,10,0.19230769230769232,0.6041735899999999,,0,0,0,0,0,6,41.39,2.938,,,,,,131.784,8.35,-0.5038937216767296
15,2010-03-19,B,11,0.21153846153846154,0.59371067,,0,0,0,0,0,7,44.69,2.96,,,,,,131.8242903,8.35,-0.5213631658272517
15,2010-03-26,B,12,0.23076923076923078,0.59211149,,0,0,0,0,0,8,39.53,2.963,,,,,,131.863129,8.35,-0.5240603341268644
15,2010-04-02,B,13,0.25,0.71847071,,0,0,0,0,0,9,45.27,2.957,,,,,,131.9019677,8.185,-0.3306303397776389
15,2010-04-09,B,14,0.2692307692307692,0.6346057700000001,,0,0,0,0,0,10,57.77,2.992,,,,,,131.9408065,8.185,-0.4547513075327443
15,2010-04-16,B,15,0.28846153846153844,0.64120865,,0,0,0,0,0,11,49.63,3.01,,,,,,131.9809,8.185,-0.4444003680071027
15,2010-04-23,B,16,0.3076923076923077,0.6430975999999999,,0,0,0,0,0,12,46.54,3.021,,,,,,132.0226667,8.185,-0.4414587777717789
15,2010-04-30,B,17,0.3269230769230769,0.5707911099999999,,0,0,0,0,0,13,49.09,3.042,,,,,,132.0644333,8.185,-0.560731968132837
15,2010-05-07,B,18,0.34615384615384615,0.66134888,,0,0,0,0,0,14,63.16,3.095,,,,,,132.1062,8.185,-0.4134737720172227
15,2010-05-14,B,19,0.36538461538461536,0.5943852,,0,0,0,0,0,15,47.13,3.112,,,,,,132.152129,8.185,-0.5202276849464479
15,2010-05-21,B,20,0.38461538461538464,0.6165980999999999,,0,0,0,0,0,16,59.09,3.096,,,,,,132.2230323,8.185,-0.4835378449490417
15,2010-05-28,B,21,0.40384615384615385,0.74477288,,0,0,0,0,0,17,70.61,3.046,,,,,,132.2939355,8.185,-0.2946759661419502
15,2010-06-04,B,22,0.4230769230769231,0.6931925,,0,0,0,0,0,18,69.99,3.006,,,,,,132.3648387,8.185,-0.36644754058755996
15,2010-06-11,B,23,0.4423076923076923,0.61933729,,0,0,0,0,0,19,61.04,2.972,,,,,,132.4357419,8.185,-0.4791052597069882
15,2010-06-18,B,24,0.46153846153846156,0.65232953,,0,0,0,0,0,20,65.83,2.942,,,,,,132.4733333,8.185,-0.4272054306237475
15,2010-06-25,B,25,0.4807692307692308,0.67219403,,0,0,0,0,0,21,72.79,2.958,,,,,,132.4976,8.185,-0.39720824501590235
15,2010-07-02,B,26,0.5,0.70933711,,0,0,0,0,0,22,66.13,2.958,,,,,,132.5218667,8.099,-0.34342439295476523
15,2010-07-09,B,27,0.5192307692307693,0.69149762,,0,0,0,0,0,23,77.33,2.94,,,,,,132.5461333,8.099,-0.36889556967645026
15,2010-07-16,B,28,0.5384615384615384,0.63320369,,0,0,0,0,0,24,72.83,2.933,,,,,,132.5667742,8.099,-0.4569631234496195
15,2010-07-23,B,29,0.5576923076923077,0.59855343,,0,0,0,0,0,25,73.2,2.924,,,,,,132.5825806,8.099,-0.5132394847857652
15,2010-07-30,B,30,0.5769230769230769,0.61922406,,0,0,0,0,0,26,72.04,2.932,,,,,,132.5983871,8.099,-0.47928810087237017
15,2010-08-06,B,31,0.5961538461538461,0.63965124,,0,0,0,0,0,27,72.7,2.942,,,,,,132.6141935,8.099,-0.4468321886608221
15,2010-08-13,B,32,0.6153846153846154,0.62243708,,0,0,0,0,0,28,72.17,2.923,,,,,,132.63,8.099,-0.4741127320570493
15,2010-08-20,B,33,0.6346153846153846,0.6370904399999999,,0,0,0,0,0,29,71.1,2.913,,,,,,132.6616129,8.099,-0.45084365546592126
15,2010-08-27,B,34,0.6538461538461539,0.64979115,,0,0,0,0,0,30,65.07,2.885,,,,,,132.6932258,8.099,-0.43110427541513835
15,2010-09-03,B,35,0.6730769230769231,0.6386472099999999,,0,0,0,0,0,31,73.17,2.86,,,,,,132.7248387,8.099,-0.4484030740928882
15,2010-09-10,B,36,0.6923076923076923,0.6419651999999999,Labor Day,0,1,0,0,0,32,62.36,2.837,,,,,,132.7564516,8.099,-0.4432211823688297
15,2010-09-17,B,37,0.7115384615384616,0.58321087,,0,0,0,0,0,33,57.94,2.846,,,,,,132.7670667,8.099,-0.5392064599154307
15,2010-09-24,B,38,0.7307692307692307,0.54854247,,0,0,0,0,0,34,62.53,2.837,,,,,,132.7619333,8.099,-0.6004905729115694
15,2010-10-01,B,39,0.75,0.5669459499999999,,0,0,0,0,0,35,59.69,2.84,,,,,,132.7568,8.067,-0.5674913060768833
15,2010-10-08,B,40,0.7692307692307693,0.5916037900000001,,0,0,0,0,0,36,52.19,2.903,,,,,,132.7516667,8.067,-0.5249181418103671
15,2010-10-15,B,41,0.7884615384615384,0.57701126,,0,0,0,0,0,37,49.96,2.999,,,,,,132.7633548,8.067,-0.5498934979330782
15,2010-10-22,B,42,0.8076923076923077,0.60039573,,0,0,0,0,0,38,47.1,3.049,,,,,,132.8170968,8.067,-0.5101662911735031
15,2010-10-29,B,43,0.8269230769230769,0.5983015,,0,0,0,0,0,39,55.09,3.055,,,,,,132.8708387,8.067,-0.5136604714858338
15,2010-11-05,B,44,0.8461538461538461,0.6129876400000001,,0,0,0,0,0,40,40.29,3.049,,,,,,132.9245806,8.067,-0.48941050638134126
15,2010-11-12,B,45,0.8653846153846154,0.61963974,,0,0,0,0,0,41,39.63,3.065,,,,,,132.9783226,8.067,-0.47861703434253944
15,2010-11-19,B,46,0.8846153846153846,0.60820081,,0,0,0,0,0,42,44.1,3.138,,,,,,132.9172,8.067,-0.4972501719410092
15,2010-11-26,B,47,0.9038461538461539,1.12001892,Thanksgiving,0,0,1,0,0,43,40.71,3.186,,,,,,132.8369333,8.067,0.11334557802146325
15,2010-12-03,B,48,0.9230769230769231,0.75413495,,0,0,0,0,0,44,36.0,3.2,,,,,,132.7566667,8.067,-0.2821839482091311
15,2010-12-10,B,49,0.9423076923076923,0.8472940400000001,,0,0,0,0,0,45,23.97,3.255,,,,,,132.6764,8.067,-0.16570748991080214
15,2010-12-17,B,50,0.9615384615384616,0.98382515,,0,0,0,0,0,46,25.3,3.301,,,,,,132.6804516,8.067,-0.01630709080860196
15,2010-12-24,B,51,0.9807692307692307,1.36831817,,0,0,0,1,0,47,25.07,3.309,,,,,,132.7477419,8.067,0.313582372567085
15,2010-12-31,B,52,1.0,0.54375417,Christmas,0,0,0,0,1,48,26.54,3.336,,,,,,132.8150323,8.067,-0.6092580276431323
15,2011-01-07,B,1,0.019230769230769232,0.50964077,,0,0,0,0,0,49,30.53,3.351,,,,,,132.8823226,7.771,-0.67404917399968
15,2011-01-14,B,2,0.038461538461538464,0.4794242,,0,0,0,0,0,50,19.53,3.367,,,,,,132.9510645,7.771,-0.735169478489539
15,2011-01-21,B,3,0.057692307692307696,0.48731103000000003,,0,0,0,0,0,51,21.84,3.391,,,,,,133.0285161,7.771,-0.718852694461693
15,2011-01-28,B,4,0.07692307692307693,0.4811196,,0,0,0,0,0,52,19.61,3.402,,,,,,133.1059677,7.771,-0.7316393911356791
15,2011-02-04,B,5,0.09615384615384616,0.5565508499999999,,0,0,0,0,0,53,20.69,3.4,,,,,,133.1834194,7.771,-0.5859967377778751
15,2011-02-11,B,6,0.11538461538461539,0.58286435,Super Bowl,1,0,0,0,0,54,21.64,3.416,,,,,,133.260871,7.771,-0.5398007955196129
15,2011-02-18,B,7,0.1346153846153846,0.6499935,,0,0,0,0,0,55,33.06,3.42,,,,,,133.3701429,7.771,-0.4307929161424546
15,2011-02-25,B,8,0.15384615384615385,0.54756409,,0,0,0,0,0,56,20.87,3.452,,,,,,133.4921429,7.771,-0.602275764781663
15,2011-03-04,B,9,0.17307692307692307,0.57337449,,0,0,0,0,0,57,28.16,3.605,,,,,,133.6141429,7.771,-0.5562162155354387
15,2011-03-11,B,10,0.19230769230769232,0.53703528,,0,0,0,0,0,58,34.27,3.752,,,,,,133.7361429,7.771,-0.6216914883072904
15,2011-03-18,B,11,0.21153846153846154,0.5515539899999999,,0,0,0,0,0,59,40.23,3.796,,,,,,133.8492258,7.771,-0.5950155484346317
15,2011-03-25,B,12,0.23076923076923078,0.5273892800000001,,0,0,0,0,0,60,32.63,3.789,,,,,,133.9587419,7.771,-0.6398163313977051
15,2011-04-01,B,13,0.25,0.5425560500000001,,0,0,0,0,0,61,30.34,3.811,,,,,,134.0682581,7.658,-0.6114638809321062
15,2011-04-08,B,14,0.2692307692307692,0.5873708099999999,,0,0,0,0,0,62,40.94,3.895,,,,,,134.1777742,7.658,-0.5320989550172457
15,2011-04-15,B,15,0.28846153846153844,0.60769136,,0,0,0,0,0,63,48.63,3.981,,,,,,134.2784667,7.658,-0.4980881574834478
15,2011-04-22,B,16,0.3076923076923077,0.65531826,,0,0,0,0,0,64,41.37,4.061,,,,,,134.3571,7.658,-0.42263426822495626
15,2011-04-29,B,17,0.3269230769230769,0.56076441,,0,0,0,0,0,65,55.46,4.117,,,,,,134.4357333,7.658,-0.5784544081857408
15,2011-05-06,B,18,0.34615384615384615,0.6305226700000001,,0,0,0,0,0,66,49.87,4.192,,,,,,134.5143667,7.658,-0.4612061686327485
15,2011-05-13,B,19,0.36538461538461536,0.63048291,,0,0,0,0,0,67,57.07,4.211,,,,,,134.593,7.658,-0.4612692294163705
15,2011-05-20,B,20,0.38461538461538464,0.5939419,,0,0,0,0,0,68,57.19,4.202,,,,,,134.6803871,7.658,-0.5209737758511551
15,2011-05-27,B,21,0.40384615384615385,0.63619324,,0,0,0,0,0,69,65.87,4.134,,,,,,134.7677742,7.658,-0.4522529253129826
15,2011-06-03,B,22,0.4230769230769231,0.69539619,,0,0,0,0,0,70,69.8,4.069,,,,,,134.8551613,7.658,-0.36327353828447223
15,2011-06-10,B,23,0.4423076923076923,0.6426798100000001,,0,0,0,0,0,71,69.86,4.025,,,,,,134.9425484,7.658,-0.4421086414440663
15,2011-06-17,B,24,0.46153846153846156,0.63992885,,0,0,0,0,0,72,63.9,3.989,,,,,,135.0837333,7.658,-0.4463982806834704
15,2011-06-24,B,25,0.4807692307692308,0.6565949499999999,,0,0,0,0,0,73,69.96,3.964,,,,,,135.2652667,7.658,-0.4206879650803778
15,2011-07-01,B,26,0.5,0.67466916,,0,0,0,0,0,74,67.43,3.916,,,,,,135.4468,7.806,-0.3935328415975456
15,2011-07-08,B,27,0.5192307692307693,0.6351184799999999,,0,0,0,0,0,75,73.47,3.886,,,,,,135.6283333,7.806,-0.453943714816663
15,2011-07-15,B,28,0.5384615384615384,0.6241145600000001,,0,0,0,0,0,76,73.34,3.915,,,,,,135.7837419,7.806,-0.4714213377196541
15,2011-07-22,B,29,0.5576923076923077,0.6074754400000001,,0,0,0,0,0,77,79.97,3.972,,,,,,135.8738387,7.806,-0.49844353256820545
15,2011-07-29,B,30,0.5769230769230769,0.57751102,,0,0,0,0,0,78,74.67,4.004,,,,,,135.9639355,7.806,-0.54902775451717
15,2011-08-05,B,31,0.5961538461538461,0.6079612099999999,,0,0,0,0,0,79,73.63,4.02,,,,,,136.0540323,7.806,-0.49764419839334
15,2011-08-12,B,32,0.6153846153846154,0.59083637,,0,0,0,0,0,80,70.63,3.995,,,,,,136.144129,7.806,-0.5262161696238857
15,2011-08-19,B,33,0.6346153846153846,0.59948898,,0,0,0,0,0,81,70.41,3.942,,,,,,136.183129,7.806,-0.5116776866685064
15,2011-08-26,B,34,0.6538461538461539,0.6054131700000001,,0,0,0,0,0,82,69.19,3.906,,,,,,136.2136129,7.806,-0.5018441284190469
15,2011-09-02,B,35,0.6730769230769231,0.6491596799999999,,0,0,0,0,0,83,67.63,3.879,,,,,,136.2440968,7.806,-0.43207655247930604
15,2011-09-09,B,36,0.6923076923076923,0.6075935100000001,Labor Day,0,1,0,0,0,84,67.59,3.93,,,,,,136.2745806,7.806,-0.4982491896868873
15,2011-09-16,B,37,0.7115384615384616,0.5450523399999999,,0,0,0,0,0,85,62.1,3.937,,,,,,136.3145,7.806,-0.6068734522328738
15,2011-09-23,B,38,0.7307692307692307,0.54557086,,0,0,0,0,0,86,59.0,3.899,,,,,,136.367,7.806,-0.6059225829701101
15,2011-09-30,B,39,0.75,0.52129731,,0,0,0,0,0,87,64.87,3.858,,,,,,136.4195,7.806,-0.6514347473978724
15,2011-10-07,B,40,0.7692307692307693,0.57906888,,0,0,0,0,0,88,51.24,3.775,,,,,,136.472,7.866,-0.5463338447541953
15,2011-10-14,B,41,0.7884615384615384,0.53730094,,0,0,0,0,0,89,61.3,3.744,,,,,,136.5150968,7.866,-0.6211969317607101
15,2011-10-21,B,42,0.8076923076923077,0.60331889,,0,0,0,0,0,90,51.67,3.757,,,,,,136.5017742,7.866,-0.5053093829034424
15,2011-10-28,B,43,0.8269230769230769,0.5898426899999999,,0,0,0,0,0,91,45.54,3.757,,,,,,136.4884516,7.866,-0.5278994047523458
15,2011-11-04,B,44,0.8461538461538461,0.6151217800000001,,0,0,0,0,0,92,43.39,3.738,,,,,,136.475129,7.866,-0.4859350145180884
15,2011-11-11,B,45,0.8653846153846154,0.61894982,,0,0,0,0,0,93,47.13,3.719,9727.57,4267.72,617.98,1236.64,2067.74,136.4618065,7.866,-0.4797310758194502
15,2011-11-18,B,46,0.8846153846153846,0.5978565100000001,,0,0,0,0,0,94,46.53,3.717,3668.4,615.27,49.57,946.2,4393.97,136.4666667,7.866,-0.5144045036568482
15,2011-11-25,B,47,0.9038461538461539,1.0664781,Thanksgiving,0,0,1,0,0,95,41.1,3.689,299.72,54.94,67073.91,34.22,171.76,136.4788,7.866,0.06436172425992427
15,2011-12-02,B,48,0.9230769230769231,0.6990286600000001,,0,0,0,0,0,96,45.67,3.666,3751.34,191.82,6485.06,1803.17,16136.43,136.4909333,7.866,-0.3580635361582472
15,2011-12-09,B,49,0.9423076923076923,0.76456555,,0,0,0,0,0,97,38.53,3.627,3581.98,193.94,75.62,1713.45,5227.94,136.5030667,7.866,-0.2684475149734435
15,2011-12-16,B,50,0.9615384615384616,0.87041549,,0,0,0,0,0,98,35.49,3.611,2176.13,19.0,158.53,925.45,1273.02,136.5335161,7.866,-0.13878460662337205
15,2011-12-23,B,51,0.9807692307692307,1.18269187,,0,0,0,1,0,99,34.93,3.587,260.78,7.27,1120.42,80.13,622.48,136.5883871,7.866,0.16779308614967553
15,2011-12-30,B,52,1.0,0.6034607900000001,Christmas,0,0,0,0,1,100,31.44,3.566,3248.4,31122.2,111.35,605.88,3474.84,136.6432581,7.866,-0.5050742115577432
15,2012-01-06,B,1,0.019230769230769232,0.51608765,,0,0,0,0,0,101,30.24,3.585,5597.99,17413.82,18.8,646.2,3098.77,136.698129,7.943,-0.6614786635848027
15,2012-01-13,B,2,0.038461538461538464,0.45418342,,0,0,0,0,0,102,36.26,3.666,1684.66,8959.27,1.0,487.76,542.9,136.753,7.943,-0.7892541537198013
15,2012-01-20,B,3,0.057692307692307696,0.49272184999999996,,0,0,0,0,0,103,21.39,3.705,2637.43,3151.32,,265.47,2257.53,136.8564194,7.943,-0.7078104629424324
15,2012-01-27,B,4,0.07692307692307693,0.46604563,,0,0,0,0,0,104,30.87,3.737,875.81,2072.02,,58.58,1418.14,136.9598387,7.943,-0.7634717311952546
15,2012-02-03,B,5,0.09615384615384616,0.52383164,,0,0,0,0,0,105,35.3,3.796,25565.53,3425.96,56.72,19303.94,3230.99,137.0632581,7.943,-0.6465849439981864
15,2012-02-10,B,6,0.11538461538461539,0.6282182199999999,Super Bowl,1,0,0,0,0,106,31.91,3.826,5140.44,5527.21,10.39,9439.38,6371.82,137.1666774,7.943,-0.464867688796115
15,2012-02-17,B,7,0.1346153846153846,0.5985028299999999,,0,0,0,0,0,107,30.26,3.874,17822.56,7914.95,1.76,11094.94,4922.19,137.2583103,7.943,-0.5133240255074022
15,2012-02-24,B,8,0.15384615384615385,0.5611370600000001,,0,0,0,0,0,108,33.18,3.917,6881.03,5859.12,1.0,3607.57,4147.13,137.3411034,7.943,-0.5777900895736886
15,2012-03-02,B,9,0.17307692307692307,0.54129264,,0,0,0,0,0,109,33.24,3.983,11611.99,1749.22,27.4,7977.5,2327.04,137.4238966,7.943,-0.6137952221680041
15,2012-03-09,B,10,0.19230769230769232,0.5451206700000001,,0,0,0,0,0,110,36.97,4.021,7926.63,615.68,1.49,2126.98,2194.94,137.5066897,7.943,-0.6067480959830623
15,2012-03-16,B,11,0.21153846153846154,0.57061123,,0,0,0,0,0,111,47.42,4.021,3518.76,104.88,2.98,797.26,1364.77,137.5843871,7.943,-0.561047159358902
15,2012-03-23,B,12,0.23076923076923078,0.56548188,,0,0,0,0,0,112,58.92,4.054,7318.86,118.73,0.5,3744.04,1224.93,137.6552903,7.943,-0.5700770263796502
15,2012-03-30,B,13,0.25,0.55754725,,0,0,0,0,0,113,42.65,4.098,4292.7,72.67,3.0,1169.95,2965.23,137.7261935,7.943,-0.5842080258759978
15,2012-04-06,B,14,0.2692307692307692,0.65995036,,0,0,0,0,0,114,40.01,4.143,8567.95,,46.32,1144.78,3518.73,137.7970968,8.15,-0.4155906589114514
15,2012-04-13,B,15,0.28846153846153844,0.55858513,,0,0,0,0,0,115,43.52,4.187,3408.63,3269.14,13.58,1547.19,1809.75,137.868,8.15,-0.5823482459471153
15,2012-04-20,B,16,0.3076923076923077,0.5347805699999999,,0,0,0,0,0,116,54.47,4.17,4577.67,1678.35,5.9,1094.79,1830.84,137.9230667,8.15,-0.6258987657531665
15,2012-04-27,B,17,0.3269230769230769,0.52740262,,0,0,0,0,0,117,41.57,4.163,1863.53,,9.82,192.32,1271.7,137.9781333,8.15,-0.6397910373088888
15,2012-05-04,B,18,0.34615384615384615,0.57786838,,0,0,0,0,0,118,51.04,4.124,8300.37,,110.97,3056.54,1610.94,138.0332,8.15,-0.5484091525040203
15,2012-05-11,B,19,0.36538461538461536,0.5795399499999999,,0,0,0,0,0,119,54.23,4.055,11017.0,,11.17,1287.37,2683.72,138.0882667,8.15,-0.5455206798382032
15,2012-05-18,B,20,0.38461538461538464,0.60005098,,0,0,0,0,0,120,58.84,4.029,5226.88,,8.93,546.11,1281.16,138.1065806,8.15,-0.5107406607087868
15,2012-05-25,B,21,0.40384615384615385,0.6937804200000001,,0,0,0,0,0,121,67.97,3.979,6258.04,,482.11,928.64,1315.99,138.1101935,8.15,-0.36559976623416796
15,2012-06-01,B,22,0.4230769230769231,0.6639712600000001,,0,0,0,0,0,122,67.61,3.915,3762.0,22.8,41.98,1170.77,2160.94,138.1138065,8.15,-0.40951641357497504
15,2012-06-08,B,23,0.4423076923076923,0.61139067,,0,0,0,0,0,123,59.35,3.871,4658.21,269.0,0.19,399.04,3998.9,138.1174194,8.15,-0.49201912970072004
15,2012-06-15,B,24,0.46153846153846156,0.63673765,,0,0,0,0,0,124,67.7,3.786,3453.42,478.6,0.01,404.11,3862.9,138.1295333,8.15,-0.4513975606777617
15,2012-06-22,B,25,0.4807692307692308,0.6870856,,0,0,0,0,0,125,74.28,3.722,3816.09,1314.0,,667.31,2567.0,138.1629,8.15,-0.3752963948128076
15,2012-06-29,B,26,0.5,0.6240994799999999,,0,0,0,0,0,126,68.91,3.667,3076.48,589.4,,1770.01,2113.3,138.1962667,8.15,-0.4714455002422947
15,2012-07-06,B,27,0.5192307692307693,0.67802475,,0,0,0,0,0,127,74.64,3.646,4916.59,270.1,24.22,1747.41,2772.41,138.2296333,8.193,-0.3885714872832331
15,2012-07-13,B,28,0.5384615384615384,0.5913355,,0,0,0,0,0,128,72.62,3.689,3376.03,189.6,50.02,942.78,753.32,138.263,8.193,-0.5253717407513578
15,2012-07-20,B,29,0.5576923076923077,0.5923692199999999,,0,0,0,0,0,129,75.31,3.732,1131.83,179.69,31.31,274.96,1321.82,138.2331935,8.193,-0.5236251560747586
15,2012-07-27,B,30,0.5769230769230769,0.5711908299999999,,0,0,0,0,0,130,73.9,3.82,2403.14,122.34,0.87,2132.06,1082.9,138.2033871,8.193,-0.5600319220071968
15,2012-08-03,B,31,0.5961538461538461,0.59073962,,0,0,0,0,0,131,73.13,3.819,7251.41,216.62,0.48,4906.29,1420.37,138.1735806,8.193,-0.5263799339539585
15,2012-08-10,B,32,0.6153846153846154,0.59045363,,0,0,0,0,0,132,73.99,3.863,15384.57,19.31,100.34,1649.99,1552.05,138.1437742,8.193,-0.5268641731004123
15,2012-08-17,B,33,0.6346153846153846,0.5797382,,0,0,0,0,0,133,70.29,3.963,3690.95,10.66,0.3,788.18,1176.04,138.1857097,8.193,-0.5451786566543233
15,2012-08-24,B,34,0.6538461538461539,0.60621077,,0,0,0,0,0,134,66.98,3.997,3669.07,-6.69,,2813.59,1610.18,138.2814516,8.193,-0.5005275481025303
15,2012-08-31,B,35,0.6730769230769231,0.6101853199999999,,0,0,0,0,0,135,71.42,4.026,5501.66,135.77,27.69,1513.49,2862.32,138.3771935,8.193,-0.4939925646749633
15,2012-09-07,B,36,0.6923076923076923,0.5872598200000001,Labor Day,0,1,0,0,0,136,71.61,4.076,7925.48,13.2,15.69,1684.3,1941.32,138.4729355,8.193,-0.5322879335735603
15,2012-09-14,B,37,0.7115384615384616,0.52750976,,0,0,0,0,0,137,65.44,4.088,5163.64,,1.49,922.73,3154.77,138.5673,8.193,-0.6395879114334139
15,2012-09-21,B,38,0.7307692307692307,0.53316164,,0,0,0,0,0,138,60.34,4.203,3412.14,91.0,28.5,118.17,1880.31,138.6534,8.193,-0.6289306362513506
15,2012-09-28,B,39,0.75,0.55390197,,0,0,0,0,0,139,57.13,4.158,5223.97,19.73,0.66,1260.77,5490.76,138.7395,8.193,-0.5907675573507396
15,2012-10-05,B,40,0.7692307692307693,0.5734986400000001,,0,0,0,0,0,140,59.57,4.151,2337.37,,6.22,1443.89,1892.94,138.8256,7.992,-0.5559997138191851
15,2012-10-12,B,41,0.7884615384615384,0.55179963,,0,0,0,0,0,141,49.12,4.186,1351.82,,5.8,500.2,3631.62,138.9117,7.992,-0.594570287731978
15,2012-10-19,B,42,0.8076923076923077,0.55565277,,0,0,0,0,0,142,52.89,4.153,710.9,,1.68,176.01,1098.68,138.8336129,7.992,-0.5876116942103833
15,2012-10-26,B,43,0.8269230769230769,0.5584736,,0,0,0,0,0,143,55.75,4.071,4657.77,-7.01,100.0,1077.51,1234.65,138.7281613,7.992,-0.5825479310619178
16,2010-02-05,B,5,0.09615384615384616,0.4774093,,0,0,0,0,0,1,19.79,2.58,,,,,,189.3816974,7.039,-0.7393810847476697
16,2010-02-12,B,6,0.11538461538461539,0.47204428,Super Bowl,1,0,0,0,0,2,20.87,2.572,,,,,,189.4642725,7.039,-0.7506824842374764
16,2010-02-19,B,7,0.1346153846153846,0.46986870000000003,,0,0,0,0,0,3,21.13,2.55,,,,,,189.5340998,7.039,-0.7553019850089097
16,2010-02-26,B,8,0.15384615384615385,0.44324217,,0,0,0,0,0,4,18.12,2.586,,,,,,189.6018023,7.039,-0.8136389991584666
16,2010-03-05,B,9,0.17307692307692307,0.44418185,,0,0,0,0,0,5,27.92,2.62,,,,,,189.6695049,7.039,-0.8115212283295866
16,2010-03-12,B,10,0.19230769230769232,0.44539374,,0,0,0,0,0,6,28.64,2.684,,,,,,189.7372075,7.039,-0.8087965790398575
16,2010-03-19,B,11,0.21153846153846154,0.5043073499999999,,0,0,0,0,0,7,33.45,2.692,,,,,,189.734262,7.039,-0.6845693753477252
16,2010-03-26,B,12,0.23076923076923078,0.48317720000000003,,0,0,0,0,0,8,29.88,2.717,,,,,,189.7195417,7.039,-0.7273718189052628
16,2010-04-02,B,13,0.25,0.49050369,,0,0,0,0,0,9,36.19,2.725,,,,,,189.7048215,6.842,-0.7123224770692366
16,2010-04-09,B,14,0.2692307692307692,0.42408398999999997,,0,0,0,0,0,10,34.21,2.75,,,,,,189.6901012,6.842,-0.8578237537446965
16,2010-04-16,B,15,0.28846153846153844,0.43631241000000004,,0,0,0,0,0,11,45.69,2.765,,,,,,189.6628845,6.842,-0.8293967555257108
16,2010-04-23,B,16,0.3076923076923077,0.37023094,,0,0,0,0,0,12,44.9,2.776,,,,,,189.6190057,6.842,-0.9936283058898916
16,2010-04-30,B,17,0.3269230769230769,0.38355093,,0,0,0,0,0,13,37.75,2.766,,,,,,189.575127,6.842,-0.9582828638633067
16,2010-05-07,B,18,0.34615384615384615,0.40321722000000004,,0,0,0,0,0,14,37.43,2.771,,,,,,189.5312483,6.842,-0.9082798548036196
16,2010-05-14,B,19,0.36538461538461536,0.40177090000000004,,0,0,0,0,0,15,41.26,2.788,,,,,,189.4904116,6.842,-0.911873253315642
16,2010-05-21,B,20,0.38461538461538464,0.43530051000000003,,0,0,0,0,0,16,47.34,2.776,,,,,,189.467827,6.842,-0.8317186588187824
